event_id,timestamp,source_ip,endpoint,attack_type,severity,payload_sample,detected_by_ruleset
evt_02108,2026-08-29 22:00:38,66.26.153.147,/upload,none,low,-,0
evt_02462,2026-08-29 22:51:01,207.162.161.189,/search,none,low,-,0
evt_01148,2026-08-29 23:38:27,196.128.106.13,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01823,2026-08-30 00:06:13,9.104.217.143,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00180,2026-08-30 00:14:12,112.176.129.19,/upload,none,low,-,0
evt_00536,2026-08-30 00:19:32,205.54.237.107,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01542,2026-08-30 00:20:27,84.6.17.138,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02070,2026-08-30 00:38:30,19.225.230.106,/search,none,low,-,0
evt_02371,2026-08-30 00:41:06,166.30.146.230,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01616,2026-08-30 01:01:12,2.117.20.57,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01526,2026-08-30 02:23:05,28.248.98.26,/admin/login,none,low,-,0
evt_01037,2026-08-30 02:53:58,209.169.90.253,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01904,2026-08-30 02:55:46,32.249.3.40,/search,none,low,-,0
evt_01347,2026-08-30 03:34:34,179.24.52.100,/search,none,low,-,0
evt_02496,2026-08-30 03:50:22,125.247.226.84,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00733,2026-08-30 04:14:10,148.251.160.134,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00801,2026-08-30 04:46:36,131.12.158.4,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00866,2026-08-30 04:55:18,209.169.90.253,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01430,2026-08-30 05:51:24,84.27.43.64,/search,xss,high,q=<script>alert(1)</script>,1
evt_01809,2026-08-30 06:07:59,69.2.168.249,/admin/login,none,low,-,0
evt_00451,2026-08-30 07:45:51,21.214.161.240,/config/exposed.env,none,low,-,0
evt_01776,2026-08-30 09:19:46,9.251.149.159,/api/v1/users,none,low,-,0
evt_00665,2026-08-30 09:42:02,9.251.149.159,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02368,2026-08-30 10:49:22,214.44.73.54,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01929,2026-08-30 10:56:23,148.251.160.134,/admin/login,none,low,-,0
evt_00527,2026-08-30 10:56:44,147.252.76.244,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01831,2026-08-30 11:40:10,198.220.84.118,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00999,2026-08-30 12:07:00,73.72.2.62,/upload,none,low,-,0
evt_01234,2026-08-30 12:49:42,214.94.176.127,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01466,2026-08-30 13:02:43,11.113.138.226,/admin/login,none,low,-,0
evt_01479,2026-08-30 13:35:05,85.76.83.219,/search,none,low,-,0
evt_00887,2026-08-30 13:38:07,45.217.150.204,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00701,2026-08-30 13:54:49,131.12.158.4,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01834,2026-08-30 14:07:14,82.113.53.240,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00292,2026-08-30 15:35:50,58.48.10.206,/config/exposed.env,none,low,-,0
evt_02497,2026-08-30 15:37:43,168.116.26.150,/api/v1/users,none,low,-,0
evt_00030,2026-08-30 16:11:51,43.246.245.238,/upload,none,low,-,0
evt_00217,2026-08-30 16:22:56,214.44.73.54,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01602,2026-08-30 16:48:55,51.234.58.68,/admin/login,none,low,-,0
evt_00804,2026-08-30 17:00:53,196.104.255.89,/config/exposed.env,none,low,-,0
evt_00660,2026-08-30 17:11:50,133.16.109.182,/upload,none,low,-,0
evt_00069,2026-08-30 17:26:12,49.238.217.64,/api/v1/users,none,low,-,0
evt_02133,2026-08-30 17:48:49,115.36.219.170,/admin/login,none,low,-,0
evt_01613,2026-08-30 18:11:49,102.240.98.250,/search,none,low,-,0
evt_01272,2026-08-30 18:58:11,92.204.234.114,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01156,2026-08-30 19:15:44,159.124.81.250,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01812,2026-08-30 19:18:55,49.102.48.138,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00355,2026-08-30 19:21:23,208.215.58.171,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00500,2026-08-30 19:31:11,223.245.34.91,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01149,2026-08-30 21:18:39,2.117.20.57,/upload,none,low,-,0
evt_00406,2026-08-30 21:26:52,50.78.229.74,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00458,2026-08-30 21:47:14,74.1.239.122,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02415,2026-08-30 21:49:36,69.2.168.249,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00234,2026-08-30 21:58:13,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01445,2026-08-30 22:35:08,17.159.4.208,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00884,2026-08-30 22:44:31,51.234.58.68,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00248,2026-08-30 23:05:01,120.1.57.72,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01923,2026-08-30 23:36:36,177.53.25.238,/admin/login,none,low,-,0
evt_01332,2026-08-30 23:44:34,166.91.39.154,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00618,2026-08-30 23:44:57,205.54.237.107,/api/v1/users,none,low,-,0
evt_01624,2026-08-31 00:02:41,147.252.76.244,/search,none,low,-,0
evt_01185,2026-08-31 01:16:33,7.252.8.56,/admin/login,none,low,-,0
evt_01852,2026-08-31 01:47:23,147.252.76.244,/admin/login,none,low,-,0
evt_00573,2026-08-31 01:57:28,216.255.169.4,/search,xss,high,q=<script>alert(1)</script>,1
evt_00043,2026-08-31 02:27:57,138.93.71.148,/admin/login,none,low,-,0
evt_00936,2026-08-31 02:37:20,199.12.134.138,/search,none,low,-,0
evt_02349,2026-08-31 02:53:23,9.251.149.159,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01903,2026-08-31 03:01:32,223.245.34.91,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00503,2026-08-31 03:01:46,28.248.98.26,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02088,2026-08-31 03:26:37,171.111.228.20,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01829,2026-08-31 03:36:14,159.124.81.250,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01543,2026-08-31 03:44:52,75.91.81.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02456,2026-08-31 04:13:45,9.250.246.229,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00107,2026-08-31 04:28:31,32.249.3.40,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01072,2026-08-31 05:10:32,75.91.81.197,/config/exposed.env,none,low,-,0
evt_02168,2026-08-31 05:38:44,101.238.103.208,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00361,2026-08-31 05:40:22,153.90.142.122,/config/exposed.env,none,low,-,0
evt_02248,2026-08-31 06:04:50,205.54.237.107,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00843,2026-08-31 06:26:28,66.3.148.154,/admin/login,none,low,-,0
evt_02189,2026-08-31 07:45:56,179.24.52.100,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01815,2026-08-31 07:54:45,144.86.157.238,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00330,2026-08-31 08:13:14,171.12.15.22,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01288,2026-08-31 08:30:01,159.124.81.250,/api/v1/users,none,low,-,0
evt_01764,2026-08-31 09:21:41,179.179.234.203,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02024,2026-08-31 09:31:54,21.214.161.240,/search,none,low,-,0
evt_01424,2026-08-31 09:54:58,28.248.98.26,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00965,2026-08-31 10:17:29,55.10.25.202,/upload,none,low,-,0
evt_00882,2026-08-31 10:19:35,212.119.212.163,/search,none,low,-,0
evt_01648,2026-08-31 10:32:28,140.59.33.47,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00667,2026-08-31 10:44:25,167.202.229.127,/api/v1/users,none,low,-,0
evt_02300,2026-08-31 10:57:01,51.234.58.68,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01095,2026-08-31 11:03:11,7.197.15.250,/admin/login,none,low,-,0
evt_00857,2026-08-31 11:16:49,85.66.201.97,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01126,2026-08-31 11:53:30,50.210.46.148,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01476,2026-08-31 12:27:29,211.150.52.3,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01300,2026-08-31 13:37:36,28.248.98.26,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01657,2026-08-31 13:52:15,189.101.108.181,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00342,2026-08-31 14:03:57,146.36.197.188,/admin/login,none,low,-,0
evt_00674,2026-08-31 14:45:57,9.251.149.159,/config/exposed.env,none,low,-,0
evt_01503,2026-08-31 14:46:23,205.54.237.107,/admin/login,none,low,-,0
evt_02329,2026-08-31 15:46:47,29.137.253.49,/admin/login,none,low,-,0
evt_01223,2026-08-31 16:07:51,89.178.239.186,/config/exposed.env,none,low,-,0
evt_02114,2026-08-31 17:04:40,103.65.204.68,/config/exposed.env,none,low,-,0
evt_02122,2026-08-31 17:13:53,21.214.161.240,/api/v1/users,none,low,-,0
evt_00327,2026-08-31 17:17:19,37.65.41.194,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02028,2026-08-31 17:53:09,2.117.20.57,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00583,2026-08-31 17:57:40,157.194.54.222,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00992,2026-08-31 19:31:21,216.255.169.4,/config/exposed.env,none,low,-,0
evt_00530,2026-08-31 19:35:30,81.104.60.118,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00454,2026-08-31 19:47:17,170.70.150.41,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02202,2026-08-31 20:41:03,73.195.214.248,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00189,2026-08-31 23:10:38,212.144.243.134,/search,none,low,-,0
evt_02161,2026-09-01 00:07:32,68.255.155.194,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01142,2026-09-01 00:11:46,131.12.158.4,/config/exposed.env,none,low,-,0
evt_01814,2026-09-01 00:18:11,214.44.73.54,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01423,2026-09-01 00:30:06,57.211.227.146,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01895,2026-09-01 00:51:05,51.114.10.93,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01572,2026-09-01 00:59:28,223.245.34.91,/admin/login,none,low,-,0
evt_00275,2026-09-01 01:27:51,202.111.95.245,/config/exposed.env,none,low,-,0
evt_02397,2026-09-01 01:56:55,133.166.45.222,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00640,2026-09-01 02:04:09,9.104.217.143,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00709,2026-09-01 02:06:13,73.25.190.122,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00427,2026-09-01 02:12:27,126.36.181.49,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02239,2026-09-01 02:18:11,164.165.62.217,/admin/login,none,low,-,0
evt_00555,2026-09-01 03:19:19,9.251.149.159,/api/v1/users,none,low,-,0
evt_02201,2026-09-01 03:21:03,90.129.160.9,/search,none,low,-,0
evt_02082,2026-09-01 03:40:08,5.43.140.47,/upload,none,low,-,0
evt_01464,2026-09-01 03:40:50,51.234.58.68,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02305,2026-09-01 04:19:25,192.44.222.138,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01755,2026-09-01 05:20:13,69.2.168.249,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00730,2026-09-01 05:52:49,81.246.228.53,/search,none,low,-,0
evt_00672,2026-09-01 07:33:45,75.91.81.197,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02266,2026-09-01 07:35:42,172.168.244.122,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01862,2026-09-01 07:53:02,191.119.185.3,/search,xss,high,q=<script>alert(1)</script>,1
evt_02117,2026-09-01 08:13:24,150.157.29.216,/api/v1/users,none,low,-,0
evt_00095,2026-09-01 08:20:56,55.10.25.202,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01885,2026-09-01 09:47:51,21.214.161.240,/config/exposed.env,none,low,-,0
evt_02390,2026-09-01 09:47:56,96.127.190.248,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01191,2026-09-01 09:49:58,186.71.106.146,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00548,2026-09-01 09:58:44,102.52.48.17,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02110,2026-09-01 09:59:49,147.252.76.244,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01708,2026-09-01 11:52:25,146.237.236.68,/admin/login,none,low,-,0
evt_02127,2026-09-01 12:08:42,223.245.34.91,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01212,2026-09-01 12:17:13,73.195.214.248,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00209,2026-09-01 12:33:29,73.195.214.248,/api/v1/users,none,low,-,0
evt_01720,2026-09-01 12:45:26,216.255.169.4,/admin/login,none,low,-,0
evt_02461,2026-09-01 12:46:09,62.204.33.89,/search,none,low,-,0
evt_01454,2026-09-01 13:01:16,2.117.20.57,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00452,2026-09-01 13:52:49,158.43.229.18,/admin/login,none,low,-,0
evt_01131,2026-09-01 14:00:34,60.127.162.106,/api/v1/users,none,low,-,0
evt_00029,2026-09-01 14:17:16,160.88.199.253,/config/exposed.env,none,low,-,0
evt_02214,2026-09-01 14:17:30,52.149.206.68,/api/v1/users,none,low,-,0
evt_00149,2026-09-01 14:21:23,9.104.217.143,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02044,2026-09-01 14:30:17,158.43.229.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00580,2026-09-01 15:00:17,215.53.45.167,/config/exposed.env,none,low,-,0
evt_01370,2026-09-01 15:01:01,49.145.99.84,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01153,2026-09-01 15:24:35,75.91.81.197,/config/exposed.env,none,low,-,0
evt_00233,2026-09-01 16:07:27,216.255.169.4,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01265,2026-09-01 16:29:03,64.129.214.32,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01693,2026-09-01 16:43:47,120.1.57.72,/admin/login,none,low,-,0
evt_00620,2026-09-01 17:30:41,69.2.168.249,/admin/login,none,low,-,0
evt_01959,2026-09-01 17:54:00,177.53.25.238,/admin/login,none,low,-,0
evt_02131,2026-09-01 18:11:59,55.57.165.234,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02256,2026-09-01 19:41:34,32.249.3.40,/search,none,low,-,0
evt_00211,2026-09-01 19:44:55,159.124.81.250,/api/v1/users,none,low,-,0
evt_00022,2026-09-01 20:25:18,214.44.73.54,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00222,2026-09-01 20:43:16,82.113.53.240,/search,none,low,-,0
evt_02096,2026-09-01 21:44:09,73.195.214.248,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00501,2026-09-01 22:05:17,18.226.186.79,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01989,2026-09-01 22:14:59,32.249.3.40,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00141,2026-09-01 22:57:01,102.52.48.17,/api/v1/users,none,low,-,0
evt_01916,2026-09-01 23:00:45,158.56.170.44,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01182,2026-09-01 23:08:23,117.4.146.198,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01267,2026-09-01 23:19:31,159.124.81.250,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00962,2026-09-02 00:53:20,177.190.77.191,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00615,2026-09-02 00:56:52,179.24.52.100,/search,none,low,-,0
evt_00943,2026-09-02 01:05:49,171.12.15.22,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01653,2026-09-02 01:17:22,179.24.52.100,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00891,2026-09-02 01:28:32,21.107.164.137,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01329,2026-09-02 01:41:16,105.89.76.31,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02178,2026-09-02 02:25:50,158.43.229.18,/search,xss,high,q=<script>alert(1)</script>,1
evt_01048,2026-09-02 02:45:04,179.24.52.100,/config/exposed.env,none,low,-,0
evt_00718,2026-09-02 03:01:14,69.2.168.249,/search,none,low,-,0
evt_02383,2026-09-02 03:15:27,181.162.97.216,/search,xss,high,q=<script>alert(1)</script>,1
evt_00068,2026-09-02 03:48:33,69.2.168.249,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00042,2026-09-02 03:56:19,89.193.245.221,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01307,2026-09-02 04:01:58,9.104.217.143,/api/v1/users,none,low,-,0
evt_00420,2026-09-02 04:42:11,75.91.81.197,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00655,2026-09-02 05:32:01,179.44.17.143,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01818,2026-09-02 05:50:57,153.107.150.96,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01183,2026-09-02 06:15:00,148.251.160.134,/upload,none,low,-,0
evt_01066,2026-09-02 06:38:14,209.169.90.253,/admin/login,none,low,-,0
evt_01975,2026-09-02 06:58:48,202.111.95.245,/config/exposed.env,none,low,-,0
evt_01092,2026-09-02 07:10:14,9.104.217.143,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00322,2026-09-02 07:14:29,28.248.98.26,/search,none,low,-,0
evt_01793,2026-09-02 07:33:49,7.40.109.254,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00194,2026-09-02 07:34:54,168.116.26.150,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02439,2026-09-02 07:49:42,28.248.98.26,/config/exposed.env,none,low,-,0
evt_00796,2026-09-02 08:22:30,119.33.189.98,/api/v1/users,none,low,-,0
evt_01035,2026-09-02 08:43:34,69.2.168.249,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00476,2026-09-02 09:07:12,57.60.108.211,/api/v1/users,none,low,-,0
evt_01166,2026-09-02 09:27:12,82.113.53.240,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00576,2026-09-02 09:27:55,28.248.98.26,/api/v1/users,none,low,-,0
evt_00558,2026-09-02 10:10:15,55.10.25.202,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00535,2026-09-02 10:15:13,209.169.90.253,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02175,2026-09-02 10:42:32,6.77.57.45,/search,none,low,-,0
evt_01525,2026-09-02 11:23:54,223.245.34.91,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00236,2026-09-02 11:24:37,102.52.48.17,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01553,2026-09-02 11:32:31,89.125.174.4,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00586,2026-09-02 11:37:38,11.120.155.227,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00066,2026-09-02 11:40:45,9.104.217.143,/search,xss,high,q=<script>alert(1)</script>,1
evt_01866,2026-09-02 11:41:24,99.26.211.48,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01222,2026-09-02 11:53:18,209.169.90.253,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01362,2026-09-02 12:15:19,147.252.76.244,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02396,2026-09-02 13:35:39,21.214.161.240,/config/exposed.env,none,low,-,0
